FS_CD,FS_LN_KEY,ACCT_ID,MODIFIED_BY,TIME_STAMP,COMPANY_ID,S_CF_ACCT_TYP_CD,S_CF_ACTVTY_CD,ROWVERSION
INCSTM,81,0998-010,JLAPINGTON,2017-02-21,1,,,0
INCSTM,81,0999-000,JLAPINGTON,2017-02-21,1,,,0
INCSTM,81,0999-010,JLAPINGTON,2017-02-21,1,,,0
INCSTM,81,0999-020,JLAPINGTON,2017-02-21,1,,,0
INCSTM,81,0999-030,JLAPINGTON,2017-02-21,1,,,0
INCSTM,81,0999-040,JLAPINGTON,2017-02-21,1,,,0
INCSTM,81,0999-050,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRB-010,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRB-011,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRB-100,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRB-101,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRB-110,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRB-111,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRD-010,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRD-011,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRD-100,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRD-101,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRD-110,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRD-111,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRG-100,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRG-110,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRG-111,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRO-000,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRO-001,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRO-100,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRO-101,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRU-100,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DFRU-101,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DGNA-000,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DOHB-120,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DOHB-121,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DOHD-120,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DOHD-121,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,DSUB-000,JLAPINGTON,2017-02-21,1,,,0
BALSHT,38,FCSC-OCS,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,FCSC-OIT,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,FCSC-OIT,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,CFRG-100,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,CFRG-101,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,HRSC-GNA,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,HRSC-GNA,JLAPINGTON,2016-11-21,1,,,0
BALSHT,20,0135-010,49301.ISMAIL.MARMAR,2018-03-13,1,,,0
BALSHT,38,HRSC-MTH,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,HRSC-OCS,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,HRSC-OCS,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,HRSC-OIT,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,HRSC-OIT,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,CFRG-110,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,CFRG-111,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,ITSC-GNA,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,ITSC-GNA,JLAPINGTON,2016-11-21,1,,,0
INCSTM,28,2020-019,BADAWII,2018-03-26,1,,,0
BALSHT,38,ITSC-MTH,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,ITSC-OCS,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,ITSC-OCS,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,ITSC-OIT,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,ITSC-OIT,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,CFRO-350,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,CFRO-360,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,PRSC-GNA,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,PRSC-GNA,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,2020-019,BADAWII,2018-03-26,1,,,0
BALSHT,38,PRSC-MTH,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,PRSC-OCS,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,PRSC-OCS,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,PRSC-OIT,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,PRSC-OIT,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,CGNA-000,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,COHD-000,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,RCSC-GNA,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,RCSC-GNA,JLAPINGTON,2016-11-21,1,,,0
BALSHT,28,0205-015,49301.ISMAIL.MARMAR,2018-05-31,1,,,0
BALSHT,38,RCSC-MTH,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,RCSC-OCS,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,RCSC-OCS,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,RCSC-OIT,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,RCSC-OIT,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,COHD-100,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,CSUB-000,JLAPINGTON,2017-02-21,1,,,0
INCSTM,29,BDSC-GNA,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,BDSC-GNA,JLAPINGTON,2016-11-21,1,,,0
BALSHT,25,0220-0NY,SARGSYAND,2018-06-14,1,,,0
BALSHT,38,BDSC-MTH,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,BDSC-OCS,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,BDSC-OCS,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,BDSC-OIT,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,BDSC-OIT,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,FRNG-CRX,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,FRNG-CRX,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,OHIT-DIR,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,OHIT-DIR,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,OHIT-BNP,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,OHIT-BNP,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,GNAD-CRX,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,GNAD-CRX,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,OHCS-DIR,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,OHCS-DIR,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,OHCS-BNP,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,OHCS-BNP,JLAPINGTON,2016-11-21,1,,,0
INCSTM,25,MJB1-OIT,49301.RAJU.KARKI,2018-07-02,1,,,0
BALSHT,38,MTHD-DIR,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,MJB1-OIT,49301.RAJU.KARKI,2018-07-02,1,,,0
BALSHT,38,MTHD-CRX,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,GNAD-DIR,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,GNAD-DIR,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,OHCS-CRX,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,OHCS-CRX,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,FRNG-GNA,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,FRNG-GNA,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,OHIT-CRX,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,OHIT-CRX,JLAPINGTON,2016-11-21,1,,,0
INCSTM,29,FRNG-OIT,JLAPINGTON,2016-11-21,1,,,0
BALSHT,38,FRNG-OIT,JLAPINGTON,2016-11-21,1,,,0
INCSTM,28,MJB1-GNA,49301.RAJU.KARKI,2018-07-02,1,,,0
BALSHT,38,MJAC-CRX,JLAPINGTON,2016-11-22,1,,,0
BALSHT,38,MJB1-GNA,49301.RAJU.KARKI,2018-07-02,1,,,0
BALSHT,38,MJCN-CRX,JLAPINGTON,2016-11-22,1,,,0
INCSTM,27,MJB1-MTH,49301.RAJU.KARKI,2018-07-02,1,,,0
BALSHT,38,MJBD-CRX,JLAPINGTON,2016-11-22,1,,,0
BALSHT,38,MJB1-MTH,49301.RAJU.KARKI,2018-07-02,1,,,0
BALSHT,38,MJEM-CRX,JLAPINGTON,2016-11-22,1,,,0
BALSHT,38,MJFC-CRX,JLAPINGTON,2016-11-22,1,,,0
INCSTM,24,MJPR-OCS,JLAPINGTON,2017-08-09,1,,,0
BALSHT,38,MJPR-CRX,JLAPINGTON,2016-11-22,1,,,0
INCSTM,28,2020-025,BADAWII,2018-01-30,1,,,0
BALSHT,38,MJRC-CRX,JLAPINGTON,2016-11-22,1,,,0
BALSHT,38,2020-025,BADAWII,2018-01-30,1,,,0
BALSHT,38,MJAC-GNA,JLAPINGTON,2016-11-22,1,,,0
INCSTM,24,MJB1-OCS,49301.RAJU.KARKI,2018-07-02,1,,,0
BALSHT,38,MJAC-MTH,JLAPINGTON,2016-11-22,1,,,0
BALSHT,38,MJB1-OCS,49301.RAJU.KARKI,2018-07-02,1,,,0
BALSHT,38,MJAC-OCS,JLAPINGTON,2016-11-22,1,,,0
INCSTM,79,MJB1-CRX,49301.RAJU.KARKI,2018-07-02,1,,,0
BALSHT,38,MJAC-OIT,JLAPINGTON,2016-11-22,1,,,0
BALSHT,38,MJB1-CRX,49301.RAJU.KARKI,2018-07-02,1,,,0
BALSHT,38,MJCN-GNA,JLAPINGTON,2016-11-22,1,,,0
INCSIE,113,0300-000,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJCN-MTH,JLAPINGTON,2016-11-22,1,,,0
INCSIE,114,1000-000,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJCN-OCS,JLAPINGTON,2016-11-22,1,,,0
INCSIE,115,1000-100,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJCN-OIT,JLAPINGTON,2016-11-22,1,,,0
INCSIE,116,1010-000,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJEM-GNA,JLAPINGTON,2016-11-22,1,,,0
INCSIE,116,1010-005,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJEM-MTH,JLAPINGTON,2016-11-22,1,,,0
INCSIE,116,1010-010,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJEM-OCS,JLAPINGTON,2016-11-22,1,,,0
INCSIE,116,1010-015,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJEM-OIT,JLAPINGTON,2016-11-22,1,,,0
INCSIE,116,1010-020,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJFC-GNA,JLAPINGTON,2016-11-22,1,,,0
INCSIE,116,1010-025,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJFC-MTH,JLAPINGTON,2016-11-22,1,,,0
INCSIE,116,1010-030,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJFC-OCS,JLAPINGTON,2016-11-22,1,,,0
INCSIE,116,1010-999,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJFC-OIT,JLAPINGTON,2016-11-22,1,,,0
INCSIE,117,1020-000,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJHR-GNA,JLAPINGTON,2016-11-22,1,,,0
INCSIE,117,1020-005,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJHR-MTH,JLAPINGTON,2016-11-22,1,,,0
INCSIE,117,1020-010,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJHR-OCS,JLAPINGTON,2016-11-22,1,,,0
INCSIE,117,1020-015,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJHR-OIT,JLAPINGTON,2016-11-22,1,,,0
INCSIE,117,1020-020,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJIT-GNA,JLAPINGTON,2016-11-22,1,,,0
INCSIE,118,1025-000,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJIT-MTH,JLAPINGTON,2016-11-22,1,,,0
INCSIE,119,1040-000,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJIT-OCS,JLAPINGTON,2016-11-22,1,,,0
INCSIE,120,1040-005,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJIT-OIT,JLAPINGTON,2016-11-22,1,,,0
INCSIE,120,1040-999,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJPR-GNA,JLAPINGTON,2016-11-22,1,,,0
INCSIE,121,1040-010,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJPR-MTH,JLAPINGTON,2016-11-22,1,,,0
INCSIE,122,1030-999,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJPR-OCS,JLAPINGTON,2016-11-22,1,,,0
INCSIE,123,1020-800,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJPR-OIT,JLAPINGTON,2016-11-22,1,,,0
INCSIE,124,1100-000,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJRC-GNA,JLAPINGTON,2016-11-22,1,,,0
INCSIE,125,1100-005,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJRC-MTH,JLAPINGTON,2016-11-22,1,,,0
INCSIE,125,1100-999,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJRC-OCS,JLAPINGTON,2016-11-22,1,,,0
INCSIE,126,1100-010,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJRC-OIT,JLAPINGTON,2016-11-22,1,,,0
INCSIE,127,1110-000,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJBD-GNA,JLAPINGTON,2016-11-22,1,,,0
INCSIE,128,1120-999,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJBD-MTH,JLAPINGTON,2016-11-22,1,,,0
INCSIE,129,1110-800,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJBD-OCS,JLAPINGTON,2016-11-22,1,,,0
INCSIE,130,1299-000,49301.RAJU.KARKI,2018-09-23,1,,,0
BALSHT,38,MJBD-OIT,JLAPINGTON,2016-11-22,1,,,0
INCSIE,130,1299-005,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,130,1299-010,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,130,1299-015,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0400-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0403-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0404-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0405-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0406-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0407-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0408-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0409-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0410-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0411-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0415-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0416-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0420-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0421-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0422-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0423-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0425-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0426-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0428-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0429-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0431-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0432-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0435-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0436-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0437-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0440-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0441-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0450-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0460-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0461-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0462-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0468-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0470-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0471-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0472-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0473-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0475-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0488-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0489-01H,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,131,0489-02H,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0800-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0800-001,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0805-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0808-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0810-00A,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0810-00B,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0810-00C,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0810-00E,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0810-00F,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0810-00H,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0810-00I,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0810-00M,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0810-00P,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0810-00R,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0811-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0812-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0813-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0814-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0815-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0816-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0817-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0817-005,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0817-010,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0817-015,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0817-020,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0817-025,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0818-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0819-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0820-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0821-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0822-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0824-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0825-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0826-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0830-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0832-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0834-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0836-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0840-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0841-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0842-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0844-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0845-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0846-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0847-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0850-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0855-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0858-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0859-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0860-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0861-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0862-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0863-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0864-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0870-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0871-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0872-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0873-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0874-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0879-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0883-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0883-00A,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0883-00B,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0883-00C,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0883-00E,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0883-00H,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0883-00I,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0883-00M,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0883-00Q,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0883-00R,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0890-000,49301.RAJU.KARKI,2018-09-23,1,,,0
INCSIE,132,0899-00A,49301.RAJU.KARKI,2018-09-23,1,,,0
